country,energy,year,consumption
Gibraltar,Natural gas (quad Btu),2022,0.002783231
Greece,Natural gas (quad Btu),2022,0.192922371
Guatemala,Natural gas (quad Btu),2022,7.41E-05
Guyana,Natural gas (quad Btu),2022,0.000060166
Haiti,Natural gas (quad Btu),2022,0.0001196
Hong Kong,Natural gas (quad Btu),2022,0.178757057
Hungary,Natural gas (quad Btu),2022,0.342788954
India,Natural gas (quad Btu),2022,2.311544849
Indonesia,Natural gas (quad Btu),2022,1.37012761
Iran,Natural gas (quad Btu),2022,9.132517028
Iraq,Natural gas (quad Btu),2022,0.713544199
Ireland,Natural gas (quad Btu),2022,0.197911297
Israel,Natural gas (quad Btu),2022,0.438300321
Italy,Natural gas (quad Btu),2022,2.482579349
Jamaica,Natural gas (quad Btu),2022,0.024534927
Japan,Natural gas (quad Btu),2022,3.765461076
Jordan,Natural gas (quad Btu),2022,0.16318468
Kazakhstan,Natural gas (quad Btu),2022,0.776638089
Kuwait,Natural gas (quad Btu),2022,0.911058363
Kyrgyzstan,Natural gas (quad Btu),2022,0.016194823
Latvia,Natural gas (quad Btu),2022,0.030278066
Libya,Natural gas (quad Btu),2022,0.346104917
Lithuania,Natural gas (quad Btu),2022,0.056126648
Luxembourg,Natural gas (quad Btu),2022,0.023009612
Macau,Natural gas (quad Btu),2022,0.0044409
Malaysia,Natural gas (quad Btu),2022,1.774400483
Malta,Natural gas (quad Btu),2022,0.014433849
Mexico,Natural gas (quad Btu),2022,3.187276872
Moldova,Natural gas (quad Btu),2022,0.075229521
Morocco,Natural gas (quad Btu),2022,0.009146808
Mozambique,Natural gas (quad Btu),2022,0.061621496
Netherlands,Natural gas (quad Btu),2022,1.047527162
New Zealand,Natural gas (quad Btu),2022,0.140732877
Niger,Natural gas (quad Btu),2022,0.001096586
Nigeria,Natural gas (quad Btu),2022,0.659840982
North Macedonia,Natural gas (quad Btu),2022,0.010019696
Norway,Natural gas (quad Btu),2022,0.195350619
Oman,Natural gas (quad Btu),2022,0.978236161
Pakistan,Natural gas (quad Btu),2022,1.139287819
Panama,Natural gas (quad Btu),2022,0.01430936
Papua New Guinea,Natural gas (quad Btu),2022,0.027405676
Peru,Natural gas (quad Btu),2022,0.385626899
Philippines,Natural gas (quad Btu),2022,0.110109157
Poland,Natural gas (quad Btu),2022,0.665370238
Portugal,Natural gas (quad Btu),2022,0.209739994
Puerto Rico,Natural gas (quad Btu),2022,0.051823724
Qatar,Natural gas (quad Btu),2022,1.637875243
Romania,Natural gas (quad Btu),2022,0.339684851
Russia,Natural gas (quad Btu),2022,16.89049094
Rwanda,Natural gas (quad Btu),2022,0.002338288
Saudi Arabia,Natural gas (quad Btu),2022,4.50609335
Senegal,Natural gas (quad Btu),2022,0.001099846
Serbia,Natural gas (quad Btu),2022,0.101348762
Singapore,Natural gas (quad Btu),2022,0.509305957
Slovakia,Natural gas (quad Btu),2022,0.168057038
Slovenia,Natural gas (quad Btu),2022,0.030184041
South Africa,Natural gas (quad Btu),2022,0.138563719
South Korea,Natural gas (quad Btu),2022,2.351548303
Spain,Natural gas (quad Btu),2022,1.255557518
Suriname,Natural gas (quad Btu),2022,0.000263437
Sweden,Natural gas (quad Btu),2022,0.035633735
Switzerland,Natural gas (quad Btu),2022,0.114113658
Syria,Natural gas (quad Btu),2022,0.100016837
Taiwan,Natural gas (quad Btu),2022,1.067239625
Tajikistan,Natural gas (quad Btu),2022,0.002125663
Tanzania,Natural gas (quad Btu),2022,0.066858611
Thailand,Natural gas (quad Btu),2022,1.687090872
The Bahamas,Natural gas (quad Btu),2022,0.000418404
Togo,Natural gas (quad Btu),2022,0.006461416
Trinidad and Tobago,Natural gas (quad Btu),2022,0.588703015
Tunisia,Natural gas (quad Btu),2022,0.2061774
Turkiye,Natural gas (quad Btu),2022,1.942791375
Turkmenistan,Natural gas (quad Btu),2022,1.548102514
Ukraine,Natural gas (quad Btu),2022,0.673472755
United Arab Emirates,Natural gas (quad Btu),2022,2.476833604
United Kingdom,Natural gas (quad Btu),2022,2.675778089
United States,Natural gas (quad Btu),2022,33.37862185
Uruguay,Natural gas (quad Btu),2022,0.003324612
Uzbekistan,Natural gas (quad Btu),2022,1.716770817
Venezuela,Natural gas (quad Btu),2022,0.901597674
Vietnam,Natural gas (quad Btu),2022,0.28083436
Yemen,Natural gas (quad Btu),2022,0.000394133
Afghanistan,Natural gas (quad Btu),2020,0.003140122
Albania,Natural gas (quad Btu),2020,0.001953109
Algeria,Natural gas (quad Btu),2020,1.676235642
Angola,Natural gas (quad Btu),2020,0.045262658
Argentina,Natural gas (quad Btu),2020,1.754245335
Armenia,Natural gas (quad Btu),2020,0.094077841
Australia,Natural gas (quad Btu),2020,1.718382589
Austria,Natural gas (quad Btu),2020,0.317987847
Azerbaijan,Natural gas (quad Btu),2020,0.428291379
Bahrain,Natural gas (quad Btu),2020,0.65273731
Bangladesh,Natural gas (quad Btu),2020,1.134343073
Barbados,Natural gas (quad Btu),2020,0.000663557
Belarus,Natural gas (quad Btu),2020,0.632018183
Belgium,Natural gas (quad Btu),2020,0.650444579
Benin,Natural gas (quad Btu),2020,0.00602556
Bolivia,Natural gas (quad Btu),2020,0.109269301
Bosnia and Herzegovina,Natural gas (quad Btu),2020,0.007004228
Brazil,Natural gas (quad Btu),2020,1.073776545
Brunei,Natural gas (quad Btu),2020,0.153631058
Bulgaria,Natural gas (quad Btu),2020,0.107708503
Burma,Natural gas (quad Btu),2020,0.149728851
Cameroon,Natural gas (quad Btu),2020,0.03516606
Canada,Natural gas (quad Btu),2020,4.433172951
Chile,Natural gas (quad Btu),2020,0.222045583
China,Natural gas (quad Btu),2020,12.11059277
Colombia,Natural gas (quad Btu),2020,0.384116271
Congo-Brazzaville,Natural gas (quad Btu),2020,0.0149677
Cote d'Ivoire,Natural gas (quad Btu),2020,0.082689146
Croatia,Natural gas (quad Btu),2020,0.111260298
Cuba,Natural gas (quad Btu),2020,0.031571479
Czechia,Natural gas (quad Btu),2020,0.320236405
Denmark,Natural gas (quad Btu),2020,0.109856451
Dominican Republic,Natural gas (quad Btu),2020,0.061351807
Ecuador,Natural gas (quad Btu),2020,0.010751004
Egypt,Natural gas (quad Btu),2020,2.233786311
Equatorial Guinea,Natural gas (quad Btu),2020,0.066823504
Estonia,Natural gas (quad Btu),2020,0.015245076
Finland,Natural gas (quad Btu),2020,0.087916309
France,Natural gas (quad Btu),2020,1.506819605
Gabon,Natural gas (quad Btu),2020,0.018561194
Georgia,Natural gas (quad Btu),2020,0.093453474
Germany,Natural gas (quad Btu),2020,3.187038838
Ghana,Natural gas (quad Btu),2020,0.119808971
Gibraltar,Natural gas (quad Btu),2020,0.002745859
Greece,Natural gas (quad Btu),2020,0.21748054
Guatemala,Natural gas (quad Btu),2020,4.93E-05
Guyana,Natural gas (quad Btu),2020,0.000047665
Haiti,Natural gas (quad Btu),2020,0.00012272
Hong Kong,Natural gas (quad Btu),2020,0.181656226
Hungary,Natural gas (quad Btu),2020,0.38111633
India,Natural gas (quad Btu),2020,2.332858363
Indonesia,Natural gas (quad Btu),2020,1.356013389
Iran,Natural gas (quad Btu),2020,8.689111306
Iraq,Natural gas (quad Btu),2020,0.653505781
Ireland,Natural gas (quad Btu),2020,0.208075096
Israel,Natural gas (quad Btu),2020,0.410915715
Italy,Natural gas (quad Btu),2020,2.57392415
Jamaica,Natural gas (quad Btu),2020,0.025590206
Japan,Natural gas (quad Btu),2020,4.232010646
Jordan,Natural gas (quad Btu),2020,0.148654981
Kazakhstan,Natural gas (quad Btu),2020,0.585922896
Kuwait,Natural gas (quad Btu),2020,0.849593087
Kyrgyzstan,Natural gas (quad Btu),2020,0.012333882
Latvia,Natural gas (quad Btu),2020,0.03903641
Libya,Natural gas (quad Btu),2020,0.232109994
Lithuania,Natural gas (quad Btu),2020,0.086461314
Luxembourg,Natural gas (quad Btu),2020,0.027479046
Macau,Natural gas (quad Btu),2020,0.002727195
Malaysia,Natural gas (quad Btu),2020,1.324767125
Malta,Natural gas (quad Btu),2020,0.015110769
Mexico,Natural gas (quad Btu),2020,3.098777615
Moldova,Natural gas (quad Btu),2020,0.089696179
Morocco,Natural gas (quad Btu),2020,0.030897685
Mozambique,Natural gas (quad Btu),2020,0.05175711
Netherlands,Natural gas (quad Btu),2020,1.366770098
New Zealand,Natural gas (quad Btu),2020,0.170126382
Niger,Natural gas (quad Btu),2020,0.001389009
Nigeria,Natural gas (quad Btu),2020,0.693669446
North Macedonia,Natural gas (quad Btu),2020,0.012296325
Norway,Natural gas (quad Btu),2020,0.217781715
Oman,Natural gas (quad Btu),2020,0.852864253
Pakistan,Natural gas (quad Btu),2020,1.281135814
Panama,Natural gas (quad Btu),2020,0.013774051
Papua New Guinea,Natural gas (quad Btu),2020,0.006174009
Peru,Natural gas (quad Btu),2020,0.28575089
Philippines,Natural gas (quad Btu),2020,0.140001167
Poland,Natural gas (quad Btu),2020,0.720419853
Portugal,Natural gas (quad Btu),2020,0.225756737
Puerto Rico,Natural gas (quad Btu),2020,0.050526579
Qatar,Natural gas (quad Btu),2020,1.644943121
Romania,Natural gas (quad Btu),2020,0.38692845
Russia,Natural gas (quad Btu),2020,16.02018327
Rwanda,Natural gas (quad Btu),2020,0.002157241
Saudi Arabia,Natural gas (quad Btu),2020,4.206836718
Senegal,Natural gas (quad Btu),2020,0.002027994
Serbia,Natural gas (quad Btu),2020,0.087052728
Singapore,Natural gas (quad Btu),2020,0.496443589
Slovakia,Natural gas (quad Btu),2020,0.181707944
Slovenia,Natural gas (quad Btu),2020,0.032464544
South Africa,Natural gas (quad Btu),2020,0.190341955
South Korea,Natural gas (quad Btu),2020,2.141308918
Spain,Natural gas (quad Btu),2020,1.228496493
Suriname,Natural gas (quad Btu),2020,0.000241651
Sweden,Natural gas (quad Btu),2020,0.050126698
Switzerland,Natural gas (quad Btu),2020,0.127128544
Syria,Natural gas (quad Btu),2020,0.114736401
Taiwan,Natural gas (quad Btu),2020,0.939555072
Tajikistan,Natural gas (quad Btu),2020,0.003126998
Tanzania,Natural gas (quad Btu),2020,0.043959202
Thailand,Natural gas (quad Btu),2020,1.718030482
The Bahamas,Natural gas (quad Btu),2020,0.000219897
Togo,Natural gas (quad Btu),2020,0.004251319
Trinidad and Tobago,Natural gas (quad Btu),2020,0.599593164
Tunisia,Natural gas (quad Btu),2020,0.196702441
Turkiye,Natural gas (quad Btu),2020,1.738317268
Turkmenistan,Natural gas (quad Btu),2020,1.519340437
Ukraine,Natural gas (quad Btu),2020,1.039211068
United Arab Emirates,Natural gas (quad Btu),2020,2.532703767
United Kingdom,Natural gas (quad Btu),2020,2.787209397
United States,Natural gas (quad Btu),2020,31.66938477
Uruguay,Natural gas (quad Btu),2020,0.002204366
Uzbekistan,Natural gas (quad Btu),2020,1.49329898
Venezuela,Natural gas (quad Btu),2020,0.730607801
Vietnam,Natural gas (quad Btu),2020,0.31240042
Yemen,Natural gas (quad Btu),2020,0.000394133
Albania,Natural gas (quad Btu),2023,0.001750788
Algeria,Natural gas (quad Btu),2023,1.981371868
Angola,Natural gas (quad Btu),2023,0.045998636
Argentina,Natural gas (quad Btu),2023,1.698592257
Armenia,Natural gas (quad Btu),2023,0.097298173
Australia,Natural gas (quad Btu),2023,1.762209219
Austria,Natural gas (quad Btu),2023,0.252495988
Azerbaijan,Natural gas (quad Btu),2023,0.469698608
Bahrain,Natural gas (quad Btu),2023,0.734964984
Bangladesh,Natural gas (quad Btu),2023,1.072544753
Barbados,Natural gas (quad Btu),2023,0.001205096
Belarus,Natural gas (quad Btu),2023,0.552773583
Belgium,Natural gas (quad Btu),2023,0.514211685
Benin,Natural gas (quad Btu),2023,0.005775355
Bolivia,Natural gas (quad Btu),2023,0.14854768
Bosnia and Herzegovina,Natural gas (quad Btu),2023,0.008211249
Brazil,Natural gas (quad Btu),2023,0.999421886
Brunei,Natural gas (quad Btu),2023,0.144186037
Bulgaria,Natural gas (quad Btu),2023,0.094635181
Burma,Natural gas (quad Btu),2023,0.157862148
Cameroon,Natural gas (quad Btu),2023,0.019769912
Canada,Natural gas (quad Btu),2023,4.884796691
Chile,Natural gas (quad Btu),2023,0.240896728
China,Natural gas (quad Btu),2023,14.5896076
Colombia,Natural gas (quad Btu),2023,0.389923052
Congo-Brazzaville,Natural gas (quad Btu),2023,0.015714159
Cote d'Ivoire,Natural gas (quad Btu),2023,0.087439299
Croatia,Natural gas (quad Btu),2023,0.099414471
Cuba,Natural gas (quad Btu),2023,0.02978199
Czechia,Natural gas (quad Btu),2023,0.236111403
Denmark,Natural gas (quad Btu),2023,0.091239027
Dominican Republic,Natural gas (quad Btu),2023,0.084186682
Ecuador,Natural gas (quad Btu),2023,0.0101082
Egypt,Natural gas (quad Btu),2023,2.170212872
El Salvador,Natural gas (quad Btu),2023,0.01786013
Equatorial Guinea,Natural gas (quad Btu),2023,0.086229065
Estonia,Natural gas (quad Btu),2023,0.01223526
Finland,Natural gas (quad Btu),2023,0.056330206
France,Natural gas (quad Btu),2023,1.300961491
Gabon,Natural gas (quad Btu),2023,0.017119189
Georgia,Natural gas (quad Btu),2023,0.102127017
Germany,Natural gas (quad Btu),2023,2.99862467
Ghana,Natural gas (quad Btu),2023,0.138835138
Gibraltar,Natural gas (quad Btu),2023,0.002835205
Greece,Natural gas (quad Btu),2023,0.124712887
Guatemala,Natural gas (quad Btu),2023,7.31E-05
Guyana,Natural gas (quad Btu),2023,7.31E-05
Haiti,Natural gas (quad Btu),2023,0.00011752
Hong Kong,Natural gas (quad Btu),2023,0.189320081
Hungary,Natural gas (quad Btu),2023,0.299698424
India,Natural gas (quad Btu),2023,2.341388689
Indonesia,Natural gas (quad Btu),2023,1.47728509
Iran,Natural gas (quad Btu),2023,9.410807187
Iraq,Natural gas (quad Btu),2023,0.713908096
Ireland,Natural gas (quad Btu),2023,0.185127573
Israel,Natural gas (quad Btu),2023,0.453583035
Italy,Natural gas (quad Btu),2023,2.235419135
Jamaica,Natural gas (quad Btu),2023,0.030355217
Japan,Natural gas (quad Btu),2023,3.581885026
Jordan,Natural gas (quad Btu),2023,0.161028382
Kazakhstan,Natural gas (quad Btu),2023,0.821689288
Kuwait,Natural gas (quad Btu),2023,0.972291747
Kyrgyzstan,Natural gas (quad Btu),2023,0.016096313
Latvia,Natural gas (quad Btu),2023,0.028753911
Libya,Natural gas (quad Btu),2023,0.319208984
Lithuania,Natural gas (quad Btu),2023,0.054409489
Luxembourg,Natural gas (quad Btu),2023,0.021553329
Macau,Natural gas (quad Btu),2023,0.004492934
Malaysia,Natural gas (quad Btu),2023,1.751927472
Malta,Natural gas (quad Btu),2023,0.016058641
Mexico,Natural gas (quad Btu),2023,3.40548163
Moldova,Natural gas (quad Btu),2023,0.071363738
Morocco,Natural gas (quad Btu),2023,0.034310844
Mozambique,Natural gas (quad Btu),2023,0.063571872
Netherlands,Natural gas (quad Btu),2023,0.988633226
New Zealand,Natural gas (quad Btu),2023,0.14003409
Niger,Natural gas (quad Btu),2023,0.000986928
Nigeria,Natural gas (quad Btu),2023,0.735249858
North Macedonia,Natural gas (quad Btu),2023,0.012685593
Norway,Natural gas (quad Btu),2023,0.189032001
Oman,Natural gas (quad Btu),2023,1.032864926
Pakistan,Natural gas (quad Btu),2023,1.112122687
Panama,Natural gas (quad Btu),2023,0.020743029
Papua New Guinea,Natural gas (quad Btu),2023,0.025058904
Peru,Natural gas (quad Btu),2023,0.412070035
Philippines,Natural gas (quad Btu),2023,0.114027428
Poland,Natural gas (quad Btu),2023,0.694258032
Portugal,Natural gas (quad Btu),2023,0.164482372
Puerto Rico,Natural gas (quad Btu),2023,0.085613002
Qatar,Natural gas (quad Btu),2023,1.884612362
Romania,Natural gas (quad Btu),2023,0.328785218
Russia,Natural gas (quad Btu),2023,17.19059703
Rwanda,Natural gas (quad Btu),2023,0.002339384
Saudi Arabia,Natural gas (quad Btu),2023,4.482017585
Senegal,Natural gas (quad Btu),2023,0.001098614
Serbia,Natural gas (quad Btu),2023,0.101295484
Singapore,Natural gas (quad Btu),2023,0.485608269
Slovakia,Natural gas (quad Btu),2023,0.157708771
Slovenia,Natural gas (quad Btu),2023,0.029124883
South Africa,Natural gas (quad Btu),2023,0.141767119
South Korea,Natural gas (quad Btu),2023,2.265909365
Spain,Natural gas (quad Btu),2023,1.113997981
Suriname,Natural gas (quad Btu),2023,0.00025587
Sweden,Natural gas (quad Btu),2023,0.03520876
Switzerland,Natural gas (quad Btu),2023,0.105234138
Syria,Natural gas (quad Btu),2023,0.102151174
Taiwan,Natural gas (quad Btu),2023,1.062278298
Tajikistan,Natural gas (quad Btu),2023,0.001618243
Tanzania,Natural gas (quad Btu),2023,0.074522793
Thailand,Natural gas (quad Btu),2023,1.806251832
The Bahamas,Natural gas (quad Btu),2023,0.00042696
Togo,Natural gas (quad Btu),2023,0.00646986
Trinidad and Tobago,Natural gas (quad Btu),2023,0.56522399
Tunisia,Natural gas (quad Btu),2023,0.195867525
Turkiye,Natural gas (quad Btu),2023,1.822631822
Turkmenistan,Natural gas (quad Btu),2023,1.661488859
U.S. Territories,Natural gas (quad Btu),2023,0
Ukraine,Natural gas (quad Btu),2023,0.694483702
United Arab Emirates,Natural gas (quad Btu),2023,2.504421709
United Kingdom,Natural gas (quad Btu),2023,2.388262535
United States,Natural gas (quad Btu),2023,33.6831295
Uruguay,Natural gas (quad Btu),2023,0.003328365
Uzbekistan,Natural gas (quad Btu),2023,1.596597812
Venezuela,Natural gas (quad Btu),2023,0.916428976
Vietnam,Natural gas (quad Btu),2023,0.273663498
Yemen,Natural gas (quad Btu),2023,0.000394133
Afghanistan,Coal (quad Btu),2022,0.030549208
Albania,Coal (quad Btu),2022,0.007252404
Algeria,Coal (quad Btu),2022,0.000498431
Argentina,Coal (quad Btu),2022,0.057088302
Armenia,Coal (quad Btu),2022,0.000585696
Australia,Coal (quad Btu),2022,1.656828776
Austria,Coal (quad Btu),2022,0.072505988
Azerbaijan,Coal (quad Btu),2022,0.001427536
Bangladesh,Coal (quad Btu),2022,0.157905681
Belarus,Coal (quad Btu),2022,0.018906033
Belgium,Coal (quad Btu),2022,0.082955058
Benin,Coal (quad Btu),2022,0.001100414
Bhutan,Coal (quad Btu),2022,0.00434877
Bolivia,Coal (quad Btu),2022,0.000227659
Bosnia and Herzegovina,Coal (quad Btu),2022,0.228887474
Botswana,Coal (quad Btu),2022,0.051234464
Brazil,Coal (quad Btu),2022,0.529615644
Brunei,Coal (quad Btu),2022,0.014817193
Bulgaria,Coal (quad Btu),2022,0.252170808
Burma,Coal (quad Btu),2022,0.028040327
Cambodia,Coal (quad Btu),2022,0.04099401
Canada,Coal (quad Btu),2022,0.245037219
Chile,Coal (quad Btu),2022,0.169660452
China,Coal (quad Btu),2022,95.93926055
Colombia,Coal (quad Btu),2022,0.305798786
Congo-Kinshasa,Coal (quad Btu),2022,0.000542331
Costa Rica,Coal (quad Btu),2022,0.000782737
Croatia,Coal (quad Btu),2022,0.015883272
Cuba,Coal (quad Btu),2022,2.53E-05
Cyprus,Coal (quad Btu),2022,0.001214021
Czechia,Coal (quad Btu),2022,0.550678354
Denmark,Coal (quad Btu),2022,0.042403261
Dominican Republic,Coal (quad Btu),2022,0.053480138
Ecuador,Coal (quad Btu),2022,0.000521701
Egypt,Coal (quad Btu),2022,0.064494728
Estonia,Coal (quad Btu),2022,7.09E-05
Eswatini,Coal (quad Btu),2022,0.002896933
Ethiopia,Coal (quad Btu),2022,0.015181915
Fiji,Coal (quad Btu),2022,4.06E-08
Finland,Coal (quad Btu),2022,0.081532912
France,Coal (quad Btu),2022,0.244309527
Georgia,Coal (quad Btu),2022,0.00727031
Germany,Coal (quad Btu),2022,2.316483588
Ghana,Coal (quad Btu),2022,0.001899964
Greece,Coal (quad Btu),2022,0.066923071
Guatemala,Coal (quad Btu),2022,0.031785407
Honduras,Coal (quad Btu),2022,0.004568757
Hong Kong,Coal (quad Btu),2022,0.155380757
Hungary,Coal (quad Btu),2022,0.056147906
Iceland,Coal (quad Btu),2022,0.004563852
India,Coal (quad Btu),2022,18.93699292
Indonesia,Coal (quad Btu),2022,4.766466474
Iran,Coal (quad Btu),2022,0.045499772
Ireland,Coal (quad Btu),2022,0.031918558
Israel,Coal (quad Btu),2022,0.151233628
Italy,Coal (quad Btu),2022,0.295362272
